M,Run,Recycle_Rate,logit,activation
18.210526315789473,200,0.62,True,simultaneous
18.210526315789473,201,0.65,True,simultaneous
18.210526315789473,202,0.65,True,simultaneous
18.210526315789473,203,0.66,True,simultaneous
18.210526315789473,204,0.62,True,simultaneous
18.210526315789473,205,0.65,True,simultaneous
18.210526315789473,206,0.66,True,simultaneous
18.210526315789473,207,0.63,True,simultaneous
18.210526315789473,208,0.62,True,simultaneous
18.210526315789473,209,0.65,True,simultaneous
18.210526315789473,210,0.64,True,simultaneous
18.210526315789473,211,0.61,True,simultaneous
18.210526315789473,212,0.65,True,simultaneous
18.210526315789473,213,0.62,True,simultaneous
18.210526315789473,214,0.63,True,simultaneous
18.210526315789473,215,0.66,True,simultaneous
18.210526315789473,216,0.62,True,simultaneous
18.210526315789473,217,0.64,True,simultaneous
18.210526315789473,218,0.68,True,simultaneous
18.210526315789473,219,0.61,True,simultaneous
18.210526315789473,220,0.61,True,simultaneous
18.210526315789473,221,0.61,True,simultaneous
18.210526315789473,222,0.64,True,simultaneous
18.210526315789473,223,0.66,True,simultaneous
18.210526315789473,224,0.65,True,simultaneous
18.210526315789473,225,0.65,True,simultaneous
18.210526315789473,226,0.63,True,simultaneous
18.210526315789473,227,0.64,True,simultaneous
18.210526315789473,228,0.66,True,simultaneous
18.210526315789473,229,0.63,True,simultaneous
18.210526315789473,230,0.62,True,simultaneous
18.210526315789473,231,0.64,True,simultaneous
18.210526315789473,232,0.62,True,simultaneous
18.210526315789473,233,0.65,True,simultaneous
18.210526315789473,234,0.67,True,simultaneous
18.210526315789473,235,0.64,True,simultaneous
18.210526315789473,236,0.64,True,simultaneous
18.210526315789473,237,0.62,True,simultaneous
18.210526315789473,238,0.69,True,simultaneous
18.210526315789473,239,0.63,True,simultaneous
18.210526315789473,240,0.62,True,simultaneous
18.210526315789473,241,0.63,True,simultaneous
18.210526315789473,242,0.65,True,simultaneous
18.210526315789473,243,0.63,True,simultaneous
18.210526315789473,244,0.64,True,simultaneous
18.210526315789473,245,0.64,True,simultaneous
18.210526315789473,246,0.7,True,simultaneous
18.210526315789473,247,0.66,True,simultaneous
18.210526315789473,248,0.64,True,simultaneous
18.210526315789473,249,0.66,True,simultaneous
19.105263157894736,0,0.64,True,simultaneous
19.105263157894736,1,0.67,True,simultaneous
19.105263157894736,2,0.62,True,simultaneous
19.105263157894736,3,0.6,True,simultaneous
19.105263157894736,4,0.62,True,simultaneous
19.105263157894736,5,0.63,True,simultaneous
19.105263157894736,6,0.63,True,simultaneous
19.105263157894736,7,0.65,True,simultaneous
19.105263157894736,8,0.67,True,simultaneous
19.105263157894736,9,0.64,True,simultaneous
19.105263157894736,10,0.64,True,simultaneous
19.105263157894736,11,0.64,True,simultaneous
19.105263157894736,12,0.65,True,simultaneous
19.105263157894736,13,0.67,True,simultaneous
19.105263157894736,14,0.65,True,simultaneous
19.105263157894736,15,0.65,True,simultaneous
19.105263157894736,16,0.64,True,simultaneous
19.105263157894736,17,0.64,True,simultaneous
19.105263157894736,18,0.67,True,simultaneous
19.105263157894736,19,0.68,True,simultaneous
19.105263157894736,20,0.66,True,simultaneous
19.105263157894736,21,0.64,True,simultaneous
19.105263157894736,22,0.68,True,simultaneous
19.105263157894736,23,0.68,True,simultaneous
19.105263157894736,24,0.64,True,simultaneous
19.105263157894736,25,0.67,True,simultaneous
19.105263157894736,26,0.65,True,simultaneous
19.105263157894736,27,0.68,True,simultaneous
19.105263157894736,28,0.62,True,simultaneous
19.105263157894736,29,0.65,True,simultaneous
19.105263157894736,30,0.63,True,simultaneous
19.105263157894736,31,0.65,True,simultaneous
19.105263157894736,32,0.65,True,simultaneous
19.105263157894736,33,0.64,True,simultaneous
19.105263157894736,34,0.59,True,simultaneous
19.105263157894736,35,0.66,True,simultaneous
19.105263157894736,36,0.66,True,simultaneous
19.105263157894736,37,0.63,True,simultaneous
19.105263157894736,38,0.64,True,simultaneous
19.105263157894736,39,0.67,True,simultaneous
19.105263157894736,40,0.63,True,simultaneous
19.105263157894736,41,0.65,True,simultaneous
19.105263157894736,42,0.67,True,simultaneous
19.105263157894736,43,0.63,True,simultaneous
19.105263157894736,44,0.66,True,simultaneous
19.105263157894736,45,0.7,True,simultaneous
19.105263157894736,46,0.64,True,simultaneous
19.105263157894736,47,0.63,True,simultaneous
19.105263157894736,48,0.67,True,simultaneous
19.105263157894736,49,0.62,True,simultaneous
19.105263157894736,50,0.67,True,simultaneous
19.105263157894736,51,0.63,True,simultaneous
19.105263157894736,52,0.63,True,simultaneous
19.105263157894736,53,0.65,True,simultaneous
19.105263157894736,54,0.65,True,simultaneous
19.105263157894736,55,0.63,True,simultaneous
19.105263157894736,56,0.61,True,simultaneous
19.105263157894736,57,0.7,True,simultaneous
19.105263157894736,58,0.67,True,simultaneous
19.105263157894736,59,0.65,True,simultaneous
19.105263157894736,60,0.63,True,simultaneous
19.105263157894736,61,0.66,True,simultaneous
19.105263157894736,62,0.66,True,simultaneous
19.105263157894736,63,0.63,True,simultaneous
19.105263157894736,64,0.65,True,simultaneous
19.105263157894736,65,0.66,True,simultaneous
19.105263157894736,66,0.63,True,simultaneous
19.105263157894736,67,0.62,True,simultaneous
19.105263157894736,68,0.63,True,simultaneous
19.105263157894736,69,0.64,True,simultaneous
19.105263157894736,70,0.65,True,simultaneous
19.105263157894736,71,0.66,True,simultaneous
19.105263157894736,72,0.67,True,simultaneous
19.105263157894736,73,0.67,True,simultaneous
19.105263157894736,74,0.67,True,simultaneous
19.105263157894736,75,0.65,True,simultaneous
19.105263157894736,76,0.65,True,simultaneous
19.105263157894736,77,0.62,True,simultaneous
19.105263157894736,78,0.64,True,simultaneous
19.105263157894736,79,0.65,True,simultaneous
19.105263157894736,80,0.63,True,simultaneous
19.105263157894736,81,0.65,True,simultaneous
19.105263157894736,82,0.64,True,simultaneous
19.105263157894736,83,0.66,True,simultaneous
19.105263157894736,84,0.66,True,simultaneous
19.105263157894736,85,0.69,True,simultaneous
19.105263157894736,86,0.69,True,simultaneous
19.105263157894736,87,0.61,True,simultaneous
19.105263157894736,88,0.64,True,simultaneous
19.105263157894736,89,0.69,True,simultaneous
19.105263157894736,90,0.65,True,simultaneous
19.105263157894736,91,0.69,True,simultaneous
19.105263157894736,92,0.63,True,simultaneous
19.105263157894736,93,0.65,True,simultaneous
19.105263157894736,94,0.67,True,simultaneous
19.105263157894736,95,0.63,True,simultaneous
19.105263157894736,96,0.62,True,simultaneous
19.105263157894736,97,0.67,True,simultaneous
19.105263157894736,98,0.66,True,simultaneous
19.105263157894736,99,0.65,True,simultaneous
19.105263157894736,100,0.63,True,simultaneous
19.105263157894736,101,0.64,True,simultaneous
19.105263157894736,102,0.68,True,simultaneous
19.105263157894736,103,0.65,True,simultaneous
19.105263157894736,104,0.63,True,simultaneous
19.105263157894736,105,0.61,True,simultaneous
19.105263157894736,106,0.65,True,simultaneous
19.105263157894736,107,0.61,True,simultaneous
19.105263157894736,108,0.66,True,simultaneous
19.105263157894736,109,0.64,True,simultaneous
19.105263157894736,110,0.64,True,simultaneous
19.105263157894736,111,0.65,True,simultaneous
19.105263157894736,112,0.67,True,simultaneous
19.105263157894736,113,0.64,True,simultaneous
19.105263157894736,114,0.66,True,simultaneous
19.105263157894736,115,0.63,True,simultaneous
19.105263157894736,116,0.67,True,simultaneous
19.105263157894736,117,0.66,True,simultaneous
19.105263157894736,118,0.64,True,simultaneous
19.105263157894736,119,0.59,True,simultaneous
19.105263157894736,120,0.63,True,simultaneous
19.105263157894736,121,0.66,True,simultaneous
19.105263157894736,122,0.69,True,simultaneous
19.105263157894736,123,0.62,True,simultaneous
19.105263157894736,124,0.64,True,simultaneous
19.105263157894736,125,0.67,True,simultaneous
19.105263157894736,126,0.63,True,simultaneous
19.105263157894736,127,0.67,True,simultaneous
19.105263157894736,128,0.65,True,simultaneous
19.105263157894736,129,0.64,True,simultaneous
19.105263157894736,130,0.64,True,simultaneous
19.105263157894736,131,0.63,True,simultaneous
19.105263157894736,132,0.63,True,simultaneous
19.105263157894736,133,0.65,True,simultaneous
19.105263157894736,134,0.67,True,simultaneous
19.105263157894736,135,0.66,True,simultaneous
19.105263157894736,136,0.67,True,simultaneous
19.105263157894736,137,0.64,True,simultaneous
19.105263157894736,138,0.66,True,simultaneous
19.105263157894736,139,0.66,True,simultaneous
19.105263157894736,140,0.66,True,simultaneous
19.105263157894736,141,0.62,True,simultaneous
19.105263157894736,142,0.63,True,simultaneous
19.105263157894736,143,0.65,True,simultaneous
19.105263157894736,144,0.64,True,simultaneous
19.105263157894736,145,0.62,True,simultaneous
19.105263157894736,146,0.63,True,simultaneous
19.105263157894736,147,0.65,True,simultaneous
19.105263157894736,148,0.66,True,simultaneous
19.105263157894736,149,0.63,True,simultaneous
19.105263157894736,150,0.63,True,simultaneous
19.105263157894736,151,0.61,True,simultaneous
19.105263157894736,152,0.66,True,simultaneous
19.105263157894736,153,0.63,True,simultaneous
19.105263157894736,154,0.63,True,simultaneous
19.105263157894736,155,0.66,True,simultaneous
19.105263157894736,156,0.68,True,simultaneous
19.105263157894736,157,0.62,True,simultaneous
19.105263157894736,158,0.64,True,simultaneous
19.105263157894736,159,0.62,True,simultaneous
19.105263157894736,160,0.64,True,simultaneous
19.105263157894736,161,0.65,True,simultaneous
19.105263157894736,162,0.65,True,simultaneous
19.105263157894736,163,0.65,True,simultaneous
19.105263157894736,164,0.67,True,simultaneous
19.105263157894736,165,0.64,True,simultaneous
19.105263157894736,166,0.64,True,simultaneous
19.105263157894736,167,0.63,True,simultaneous
19.105263157894736,168,0.64,True,simultaneous
19.105263157894736,169,0.63,True,simultaneous
19.105263157894736,170,0.63,True,simultaneous
19.105263157894736,171,0.59,True,simultaneous
19.105263157894736,172,0.62,True,simultaneous
19.105263157894736,173,0.6,True,simultaneous
19.105263157894736,174,0.65,True,simultaneous
19.105263157894736,175,0.64,True,simultaneous
19.105263157894736,176,0.64,True,simultaneous
19.105263157894736,177,0.68,True,simultaneous
19.105263157894736,178,0.69,True,simultaneous
19.105263157894736,179,0.67,True,simultaneous
19.105263157894736,180,0.62,True,simultaneous
19.105263157894736,181,0.66,True,simultaneous
19.105263157894736,182,0.62,True,simultaneous
19.105263157894736,183,0.63,True,simultaneous
19.105263157894736,184,0.66,True,simultaneous
19.105263157894736,185,0.63,True,simultaneous
19.105263157894736,186,0.65,True,simultaneous
19.105263157894736,187,0.64,True,simultaneous
19.105263157894736,188,0.67,True,simultaneous
19.105263157894736,189,0.59,True,simultaneous
19.105263157894736,190,0.63,True,simultaneous
19.105263157894736,191,0.61,True,simultaneous
19.105263157894736,192,0.64,True,simultaneous
19.105263157894736,193,0.64,True,simultaneous
19.105263157894736,194,0.66,True,simultaneous
19.105263157894736,195,0.64,True,simultaneous
19.105263157894736,196,0.59,True,simultaneous
19.105263157894736,197,0.63,True,simultaneous
19.105263157894736,198,0.64,True,simultaneous
19.105263157894736,199,0.63,True,simultaneous
19.105263157894736,200,0.64,True,simultaneous
19.105263157894736,201,0.67,True,simultaneous
19.105263157894736,202,0.65,True,simultaneous
19.105263157894736,203,0.61,True,simultaneous
19.105263157894736,204,0.64,True,simultaneous
19.105263157894736,205,0.65,True,simultaneous
19.105263157894736,206,0.64,True,simultaneous
19.105263157894736,207,0.67,True,simultaneous
19.105263157894736,208,0.6,True,simultaneous
19.105263157894736,209,0.62,True,simultaneous
19.105263157894736,210,0.63,True,simultaneous
19.105263157894736,211,0.64,True,simultaneous
19.105263157894736,212,0.65,True,simultaneous
19.105263157894736,213,0.68,True,simultaneous
19.105263157894736,214,0.64,True,simultaneous
19.105263157894736,215,0.62,True,simultaneous
19.105263157894736,216,0.61,True,simultaneous
19.105263157894736,217,0.63,True,simultaneous
19.105263157894736,218,0.66,True,simultaneous
19.105263157894736,219,0.66,True,simultaneous
19.105263157894736,220,0.62,True,simultaneous
19.105263157894736,221,0.66,True,simultaneous
19.105263157894736,222,0.68,True,simultaneous
19.105263157894736,223,0.64,True,simultaneous
19.105263157894736,224,0.67,True,simultaneous
19.105263157894736,225,0.69,True,simultaneous
19.105263157894736,226,0.63,True,simultaneous
19.105263157894736,227,0.64,True,simultaneous
19.105263157894736,228,0.65,True,simultaneous
19.105263157894736,229,0.66,True,simultaneous
19.105263157894736,230,0.62,True,simultaneous
19.105263157894736,231,0.63,True,simultaneous
19.105263157894736,232,0.64,True,simultaneous
19.105263157894736,233,0.64,True,simultaneous
19.105263157894736,234,0.65,True,simultaneous
19.105263157894736,235,0.63,True,simultaneous
19.105263157894736,236,0.63,True,simultaneous
19.105263157894736,237,0.61,True,simultaneous
19.105263157894736,238,0.67,True,simultaneous
19.105263157894736,239,0.63,True,simultaneous
19.105263157894736,240,0.62,True,simultaneous
19.105263157894736,241,0.68,True,simultaneous
19.105263157894736,242,0.66,True,simultaneous
19.105263157894736,243,0.68,True,simultaneous
19.105263157894736,244,0.67,True,simultaneous
19.105263157894736,245,0.62,True,simultaneous
19.105263157894736,246,0.58,True,simultaneous
19.105263157894736,247,0.64,True,simultaneous
19.105263157894736,248,0.65,True,simultaneous
19.105263157894736,249,0.63,True,simultaneous
20.0,0,0.66,True,simultaneous
20.0,1,0.6,True,simultaneous
20.0,2,0.64,True,simultaneous
20.0,3,0.65,True,simultaneous
20.0,4,0.6,True,simultaneous
20.0,5,0.68,True,simultaneous
20.0,6,0.67,True,simultaneous
20.0,7,0.63,True,simultaneous
20.0,8,0.65,True,simultaneous
20.0,9,0.66,True,simultaneous
20.0,10,0.68,True,simultaneous
20.0,11,0.59,True,simultaneous
20.0,12,0.63,True,simultaneous
20.0,13,0.65,True,simultaneous
20.0,14,0.62,True,simultaneous
20.0,15,0.64,True,simultaneous
20.0,16,0.64,True,simultaneous
20.0,17,0.63,True,simultaneous
20.0,18,0.64,True,simultaneous
20.0,19,0.66,True,simultaneous
20.0,20,0.65,True,simultaneous
20.0,21,0.7,True,simultaneous
20.0,22,0.63,True,simultaneous
20.0,23,0.67,True,simultaneous
20.0,24,0.69,True,simultaneous
20.0,25,0.67,True,simultaneous
20.0,26,0.67,True,simultaneous
20.0,27,0.63,True,simultaneous
20.0,28,0.6,True,simultaneous
20.0,29,0.64,True,simultaneous
20.0,30,0.64,True,simultaneous
20.0,31,0.67,True,simultaneous
20.0,32,0.66,True,simultaneous
20.0,33,0.61,True,simultaneous
20.0,34,0.66,True,simultaneous
20.0,35,0.64,True,simultaneous
20.0,36,0.66,True,simultaneous
20.0,37,0.67,True,simultaneous
20.0,38,0.6,True,simultaneous
20.0,39,0.68,True,simultaneous
20.0,40,0.64,True,simultaneous
20.0,41,0.67,True,simultaneous
20.0,42,0.64,True,simultaneous
20.0,43,0.68,True,simultaneous
20.0,44,0.66,True,simultaneous
20.0,45,0.67,True,simultaneous
20.0,46,0.63,True,simultaneous
20.0,47,0.66,True,simultaneous
20.0,48,0.63,True,simultaneous
20.0,49,0.66,True,simultaneous
20.0,50,0.65,True,simultaneous
20.0,51,0.64,True,simultaneous
20.0,52,0.64,True,simultaneous
20.0,53,0.69,True,simultaneous
20.0,54,0.66,True,simultaneous
20.0,55,0.63,True,simultaneous
20.0,56,0.65,True,simultaneous
20.0,57,0.67,True,simultaneous
20.0,58,0.65,True,simultaneous
20.0,59,0.65,True,simultaneous
20.0,60,0.61,True,simultaneous
20.0,61,0.63,True,simultaneous
20.0,62,0.61,True,simultaneous
20.0,63,0.61,True,simultaneous
20.0,64,0.63,True,simultaneous
20.0,65,0.66,True,simultaneous
20.0,66,0.59,True,simultaneous
20.0,67,0.63,True,simultaneous
20.0,68,0.68,True,simultaneous
20.0,69,0.65,True,simultaneous
20.0,70,0.62,True,simultaneous
20.0,71,0.65,True,simultaneous
20.0,72,0.66,True,simultaneous
20.0,73,0.63,True,simultaneous
20.0,74,0.63,True,simultaneous
20.0,75,0.63,True,simultaneous
20.0,76,0.63,True,simultaneous
20.0,77,0.61,True,simultaneous
